emp_no,title,first_name,last_name,salary
61611,Senior Engineer,Shrikanth,Lunt,54477
61634,Senior Staff,Shigehito,Panwar,65862
61648,Staff,Amalendu,Kemmerer,72931
61650,Senior Engineer,Vitaly,Linnainmaa,72738
61667,Senior Staff,Domenico,Hasenauer,77399
61704,Senior Engineer,Nobuyoshi,Kading,50895
61706,Senior Engineer,Stevo,Butner,66713
61737,Senior Staff,Christoph,Cangellaris,68629
61749,Engineer,Uma,Benner,56548
61751,Senior Staff,IEEE,Garrabrants,96278
61776,Senior Staff,Stafford,dAstous,64112
61788,Senior Staff,Frederique,Matzke,60196
61790,Technique Leader,Visit,Lindenbaum,55126
61805,Senior Staff,Faiza,Gurbaxani,64921
61835,Staff,Nevio,Zweizig,80666
61842,Senior Staff,Kyoichi,Kriebel,56465
61856,Senior Engineer,Toney,Luby,59270
61859,Senior Staff,Xiping,Schwaller,51303
61862,Staff,Tremaine,Dulay,73204
61880,Senior Staff,Roded,Krichel,75572
61885,Staff,Moheb,Luca,77306
61920,Senior Staff,Ghassan,Albarhamtoshy,50457
61936,Engineer,Uinam,Rando,60162
61937,Staff,Fox,Baranowski,95998
61943,Senior Engineer,Gennadi,Tasistro,52318
61964,Staff,Atilio,Douceur,85970
61977,Senior Staff,Larisa,Pillow,60349
61989,Senior Staff,Yaghout,Vesna,65856
61998,Senior Staff,Ute,Lunn,56959
62008,Senior Staff,Sadun,Swan,70789
62029,Staff,Samphel,Tiemann,98109
62069,Senior Engineer,Sugwoo,Felder,67402
62070,Senior Engineer,Gilbert,Tischendorf,50245
62082,Senior Engineer,Somnath,Puppe,55366
62083,Senior Engineer,King,Rissland,83961
62092,Senior Engineer,Mari,Peris,57384
62094,Senior Engineer,Tomoyuki,Stemann,69528
62102,Engineer,Aleksandar,Waterhouse,53816
62107,Senior Staff,Sakthirel,Walstra,73469
62146,Senior Staff,Tremaine,Rodite,79388
62157,Senior Staff,Georg,Luan,55000
62162,Senior Engineer,Berthier,Ranst,51446
62174,Senior Staff,Teunis,Denna,76864
62208,Senior Engineer,Sachio,Grandbois,52223
62214,Senior Staff,Amabile,Strehl,72311
62215,Senior Engineer,Adly,Koshino,55138
62226,Senior Engineer,Renee,Kroll,56156
62242,Engineer,Subhada,Hinsberger,51181
62248,Staff,Amstein,Matteis,69363
62249,Staff,Karlis,Couchot,85651
62250,Technique Leader,Shuky,Bernatsky,55615
62261,Senior Engineer,Parto,Syang,50666
62291,Staff,Berthier,Erva,91314
62294,Senior Staff,Jeanne,Bratsberg,67370
62304,Senior Engineer,Kersti,Rusmann,67297
62320,Senior Staff,Hironoby,Billawala,81138
62323,Senior Staff,Sajjad,Bardell,64557
62329,Assistant Engineer,Rosli,Ossenbruggen,59943
62344,Senior Staff,Billie,Ventosa,53778
62349,Senior Staff,Manibrata,Hofstetter,88071
62350,Senior Staff,Xiaocheng,Erde,50450
62357,Senior Engineer,Huei,Legleitner,64886
62382,Senior Engineer,Padma,Edelhoff,50718
62383,Technique Leader,Khatoun,Rodier,56311
62407,Senior Engineer,Stella,Oxenboll,58092
62409,Senior Staff,Zhonghui,Peng,59593
62413,Senior Engineer,Elvia,Peak,61569
62421,Senior Staff,Persi,Brodie,65980
62428,Senior Engineer,Guadalupe,Lortz,60825
62429,Staff,Zijian,Krone,59093
62459,Senior Engineer,Francoise,Shobatake,61041
62461,Senior Staff,Berry,Sooriamurthi,69454
62476,Senior Staff,Yahiko,Cooke,85320
62481,Senior Engineer,Gererd,Norsworthy,66594
62498,Senior Staff,Prodip,Norsworthy,70134
62558,Senior Engineer,Mountaz,Niizuma,63428
62603,Senior Staff,Maha,Choobineh,83936
62629,Senior Staff,Shigeaki,Ratnaker,78609
62630,Senior Staff,Subir,Hammerschmidt,54639
62658,Engineer,Steen,Hutter,59900
62666,Staff,Atreyi,Portugali,53483
62670,Engineer,Masato,Lundstrom,51154
62695,Senior Staff,Guangming,Jenevein,96321
62725,Staff,Sham,Lores,67132
62730,Engineer,Ramzi,Vieth,50892
62733,Senior Staff,Kshitij,Kusakari,52443
62750,Senior Staff,Achilleas,Lemarechal,78766
62758,Senior Engineer,Xiong,Kornatzky,61104
62774,Senior Staff,Jeanna,Schlenzig,69335
62779,Senior Staff,Otilia,Besselaar,61975
62806,Senior Staff,Aloys,Baalen,62952
62811,Senior Engineer,Gadiel,Pettey,57524
62821,Senior Engineer,Tomokazu,Munke,52251
62836,Senior Engineer,Alagu,Ozeri,65552
62840,Staff,Manu,Luff,63233
62866,Senior Engineer,Gennadi,Riefers,58067
62884,Technique Leader,Mohammed,Streit,55674
62888,Senior Staff,Froduald,Barinka,50806
62906,Senior Staff,Alselm,McFarlin,66882
62909,Senior Staff,Lenore,Rissland,57809
62920,Technique Leader,Gudjon,Wilharm,56628
62921,Staff,Dmitry,Varley,52291
62924,Staff,Georg,Streit,80330
62932,Technique Leader,Kiam,Speel,71480
62978,Staff,JiYoung,Emden,53281
63005,Staff,Barna,Ranum,97874
63102,Staff,Honglan,Ravishankar,57424
63103,Engineer,Dipankar,Rissland,65908
63104,Staff,Shounak,Pleszkun,57374
63107,Senior Engineer,Yurii,Crelier,74824
63112,Senior Engineer,Joydip,Swan,61721
63114,Senior Staff,Danny,Cheshire,63059
63128,Senior Staff,Zhensheng,Gulak,59072
63133,Senior Engineer,Toshimi,Falco,53493
63173,Senior Staff,Huan,Siochi,52052
63212,Senior Engineer,Baocai,Marsiglia,57354
63221,Senior Engineer,Feiyu,Zockler,50312
63249,Staff,Marl,Journel,64252
63255,Senior Staff,Aloys,Shackel,85391
63286,Senior Staff,Chuanti,Rajcani,64091
63311,Senior Engineer,Constantine,Hatcliff,55524
63316,Senior Staff,Jeanna,Segond,83708
63339,Engineer,Bilhanan,Masaki,56565
63354,Senior Staff,Hironoby,Swiler,83997
63408,Senior Staff,Conal,Champarnaud,91128
63456,Staff,Youngkon,Cromarty,62372
63482,Engineer,Elzbieta,Apsitis,65165
63487,Senior Engineer,Adib,Badr,51806
63503,Senior Staff,Weiye,Tzvieli,67388
63545,Senior Staff,Sachin,Swick,54839
63570,Senior Engineer,Randy,Sudkamp,71136
63586,Staff,Prodip,Tibblin,72933
63596,Staff,Gou,Meszaros,55120
63610,Senior Engineer,Gudjon,Rosiles,62180
63612,Senior Engineer,Berto,Foote,50531
63620,Senior Staff,Mikhail,Knightly,72226
63630,Senior Engineer,Nishit,Oehlmann,64933
63676,Senior Staff,Eishiro,Siprelle,74751
63681,Engineer,Ferdinand,Zucker,53904
63687,Senior Engineer,Ayonca,Stassinopoulos,76843
63688,Senior Staff,Jouni,Spieker,53142
63775,Senior Engineer,Itzchak,Farrel,66643
63779,Staff,Sugwoo,Emiris,58032
63793,Senior Staff,Jessie,Salverda,63893
63867,Engineer,Mandell,Butterworth,83541
63873,Senior Staff,Heeju,Osgood,97481
63880,Staff,Boaz,Furudate,50289
63889,Senior Engineer,Gor,Fasbender,57040
63894,Senior Engineer,Nikolaos,Bakhtari,53174
63934,Senior Staff,Uinam,Hedayat,51743
63942,Staff,Takahira,Dulli,68095
63965,Senior Staff,Snehasis,Avouris,65808
63985,Senior Engineer,Kristof,Ranta,54542
64017,Senior Staff,Magy,Wrigley,84694
64029,Staff,Becky,Beznosov,82230
64037,Senior Staff,Genki,Avouris,62073
64040,Senior Engineer,Prodip,Kemmerer,50148
64077,Assistant Engineer,Duri,Janetzko,57665
64090,Senior Engineer,Uli,Gecseg,57737
64093,Senior Engineer,Hyuckchul,Nishimukai,64988
64098,Staff,Armond,Weiland,71127
64137,Engineer,Xuejun,Schrooten,69738
64138,Senior Staff,Yuqun,Fetvedt,83342
64145,Staff,Aluzio,Cardazo,81295
64150,Senior Engineer,Noritoshi,Ghandeharizadeh,56353
64158,Senior Staff,Yechiam,Fujisawa,71989
64202,Engineer,Lene,Parascandalo,57616
64216,Engineer,Siamak,Eiter,74568
64228,Staff,Kousuke,Czaja,70331
64229,Senior Staff,Yonghong,Schrift,72970
64244,Senior Engineer,Tonia,Krichel,55424
64272,Senior Staff,Roddy,Vesna,74493
64401,Senior Engineer,Kristin,Swiss,55668
64410,Senior Staff,Stafford,Rathonyi,56447
64415,Senior Staff,Mingdong,Muhlberg,88327
64434,Assistant Engineer,Hairong,Diderrich,55765
64437,Staff,Ute,Vanwelkenhuysen,50396
64445,Engineer,Yifei,Jansen,54460
64464,Staff,Przemyslawa,Plump,73748
64489,Staff,Gay,Thorensen,73490
64490,Senior Staff,Adib,Bratten,51983
64510,Senior Engineer,Sachio,Radwan,57060
64519,Senior Staff,Kerryn,Eickenmeyer,73584
64526,Staff,Masoud,Uehara,68260
64527,Staff,Guenter,Gaughan,51682
64557,Staff,Danai,Bain,73750
64563,Engineer,Mani,Siegrist,66425
64566,Technique Leader,Tuval,Dusink,65025
64575,Senior Staff,Pradeep,Sridhar,70816
64581,Senior Engineer,Shaunak,Reghbati,63907
64583,Staff,Kazunori,Swab,81645
64584,Staff,Takushi,Chimia,75556
64587,Senior Staff,Oddvar,Dehkordi,57373
64595,Senior Engineer,Mohit,Majewski,56686
64598,Technique Leader,Chrisa,Kavanagh,65815
64615,Senior Engineer,Thanasis,Pepe,51624
64638,Senior Staff,Hilary,Schlumberger,72939
64655,Senior Staff,Jaideep,Nilsson,54110
64661,Senior Engineer,Gopalakrishnan,Weiland,52550
64694,Staff,Fabrizio,Badr,64424
64697,Senior Engineer,Jahangir,Barinka,59770
64707,Senior Staff,Brigham,Chachaty,51361
64716,Senior Staff,Ulf,Junot,73151
64756,Senior Staff,Ramya,Auyong,60396
64766,Staff,Kokou,Brendel,66053
64771,Technique Leader,Wuxu,Vigier,50640
64823,Senior Engineer,Shaleah,Bade,62007
64837,Technique Leader,Mantis,Petereit,58887
64855,Engineer,Elrique,Hiltgen,50041
64891,Senior Engineer,Ioana,Pepe,59501
64893,Senior Staff,Yoshimitsu,Billawala,65346
64899,Senior Engineer,Valter,Passino,69498
64933,Senior Staff,Kristin,Mungall,68525
64960,Technique Leader,Chinho,Gonthier,63785
64999,Staff,Gen,Hardjono,82869
65014,Technique Leader,Geoffry,Narahara,58200
65044,Staff,Sivanarayana,Gunderson,53909
65049,Senior Staff,Keung,Kropf,57706
65051,Senior Engineer,Jayesh,Zucker,54347
65081,Senior Engineer,Wojceich,Rahier,68248
65096,Senior Staff,Navid,Stasinski,61380
65101,Senior Staff,Aloke,Bakhtari,77501
65113,Senior Staff,Arif,Brender,52175
65136,Senior Staff,Terresa,Undy,60130
65167,Assistant Engineer,Torsten,Borovoy,65330
65185,Engineer,Mohd,Sury,51454
65199,Senior Staff,Ipke,Spataro,78239
65207,Senior Engineer,Tristan,Serre,61331
65211,Senior Staff,True,Hofstetter,75235
65215,Staff,Joydip,Garnham,57902
65220,Senior Staff,Yoshimitsu,Pramanik,56409
65222,Staff,Wilmer,Zaumen,69503
65280,Senior Engineer,Arun,Aloia,79785
65306,Senior Staff,Padma,Masaki,65556
65311,Senior Staff,Terresa,Assaf,58664
65329,Engineer,Miquel,Braccini,81371
65344,Staff,Vatsa,Chandrasekhar,72421
65352,Technique Leader,Krassimir,Kalsbeek,81120
65367,Senior Engineer,Weiwu,Heyers,54705
65371,Engineer,Manibrata,Billawala,82020
65372,Senior Engineer,Amalendu,Lenart,72587
65377,Engineer,Stamatina,Valette,52047
65378,Senior Staff,Odoardo,DeMori,77623
65381,Staff,Jaideep,Masamoto,84743
65448,Staff,Menkae,Benzaken,80004
65450,Senior Staff,Jianhui,Rosch,75772
65467,Senior Staff,Jeane,Perng,63543
65479,Staff,Masali,Buescher,56060
65547,Senior Staff,Shridhar,Demos,71073
65559,Senior Staff,Feipei,Nishimukai,65401
65571,Senior Staff,Yahiko,Swan,58932
65579,Senior Staff,Adit,Orsini,55323
65584,Staff,Valeska,Motley,67730
65590,Staff,Sushant,Swick,84922
65591,Senior Staff,Apostol,Riesenhuber,75201
65595,Senior Engineer,Kasidit,Fujisaki,51388
65601,Senior Staff,Aleksandar,Journel,76334
65620,Senior Staff,Radhia,Merkl,77347
65632,Engineer,Navin,Rouquie,68905
65645,Engineer,Marjo,Cesareni,78059
65646,Technique Leader,Niranjan,Valette,52157
65656,Staff,Yuriy,Jahnichen,59373
65672,Senior Engineer,Tetsushi,Pillow,50493
65721,Senior Staff,Marjo,Snedden,56679
65727,Senior Engineer,Matt,Ranst,50282
65733,Staff,Khosrow,Encarnacion,87798
65736,Staff,Jeane,Hiltgen,76277
65740,Senior Staff,Nagui,Kalsbeek,76120
65744,Assistant Engineer,Pasqua,Slobodova,64531
65779,Staff,Lansing,Litecky,80188
65832,Senior Staff,Anoosh,Lamba,70859
65835,Senior Staff,Arra,Beetstra,85629
65842,Engineer,Lubomir,Paludetto,67655
65859,Senior Staff,Aral,Rando,50534
65876,Senior Staff,Yagil,Vieth,74425
65903,Senior Staff,Srinidhi,Jakobus,75213
65910,Staff,Weicheng,Kroll,58437
65951,Senior Engineer,Kwok,Luca,54715
65952,Senior Engineer,Debaprosad,Vesna,72706
65958,Senior Staff,Heon,Bierman,60448
65966,Senior Staff,Jessie,Macedo,93229
65992,Senior Engineer,Mabhin,Matteis,52553
66000,Engineer,Junsik,Halevi,53014
66010,Staff,Chikako,Suermann,50823
66021,Engineer,Uno,Bahk,53402
66050,Staff,Gully,Riesenhuber,68947
66062,Senior Staff,Zita,Ranta,55543
66067,Senior Engineer,Aruna,Domenig,68695
66073,Senior Staff,Zhongwei,Marrevee,54058
66089,Assistant Engineer,Itzchak,Koprowski,72644
66092,Engineer,Phuoc,Heuter,72482
66099,Staff,Navid,Grospietsch,69425
66118,Assistant Engineer,Yongmao,Fontet,63670
66121,Senior Engineer,Willard,Hemaspaandra,51293
66131,Senior Engineer,Kasturi,Vuskovic,57171
66133,Senior Engineer,Niclas,Hasham,50943
66141,Senior Staff,Gita,Huxford,69464
66142,Assistant Engineer,Guoxiang,Cooley,59651
66155,Senior Staff,Ulises,Hasenauer,62557
66159,Senior Engineer,Fuqing,Jervis,54699
66164,Senior Staff,Kensyu,Cappello,83536
66187,Senior Staff,Anestis,Manderick,55259
66197,Engineer,Yongmin,Munke,56758
66217,Senior Staff,Dmitry,Karner,75004
66225,Senior Staff,Mayumi,Stifter,61054
66237,Senior Staff,Shigeo,Monkewich,51805
66254,Senior Staff,Ghassan,Mahnke,69979
66262,Senior Engineer,Mona,Frezza,69107
66289,Senior Staff,Taizo,Keohane,75519
66310,Engineer,Jahangir,Kranzdorf,61846
66324,Engineer,Sampalli,Akiyama,50530
66338,Assistant Engineer,Boguslaw,Hasham,64966
66343,Staff,Eran,Kropatsch,97405
66362,Staff,Luise,Pramanik,51892
66364,Senior Engineer,Jaewon,Picco,54518
66367,Senior Engineer,Bedrich,Unni,69919
66376,Senior Staff,Berhard,Antonisse,53900
66412,Senior Engineer,Thodoros,Lampe,71416
66425,Senior Engineer,Mats,Eppinger,57825
66471,Senior Engineer,Volkmar,Iacovou,72921
66477,Senior Engineer,Christfried,Borstler,54869
66489,Senior Staff,Fumino,Worfolk,71021
66499,Engineer,Susanne,Garnier,51194
66514,Senior Staff,Kannan,Levergood,57767
66551,Senior Staff,Eirik,Rosiles,54562
66584,Senior Staff,Gao,Ibel,74786
66588,Senior Staff,Zine,Itschner,66371
66589,Engineer,Troy,Yurov,64957
66598,Staff,Roselyn,Ritzmann,74270
66616,Engineer,Brigham,Assaf,56750
66689,Senior Staff,Alselm,Schoegge,81215
66714,Staff,Fabrizio,Jiafu,55564
66719,Staff,Turgut,Hegner,51123
66740,Senior Engineer,Stepehn,Swen,62818
66743,Senior Engineer,Hilary,Versino,50402
66750,Senior Engineer,Mohua,Valiente,69795
66764,Staff,Haldun,Ranon,80146
66769,Senior Engineer,Basim,Hitomi,52800
66776,Senior Engineer,Mana,Baja,54729
66828,Engineer,Frederique,Narahara,62909
66837,Senior Engineer,Parto,Daescu,73611
66858,Senior Staff,Morris,Perng,60632
66877,Senior Staff,Shaleah,Rissland,72231
66884,Senior Engineer,Woody,Rodiger,87750
66937,Engineer,Chenye,Heering,53428
66945,Senior Staff,Perry,Kusakabe,74549
66955,Engineer,Marek,Businaro,63931
66961,Senior Staff,Lech,Albarhamtoshy,67854
66976,Staff,Shan,Jullig,53639
66989,Engineer,Dzung,Camarinopoulos,69687
66991,Assistant Engineer,Khoa,Ranum,51285
66995,Technique Leader,Gal,Raczkowsky,50681
67014,Senior Staff,Arup,Jakobus,59338
67029,Senior Staff,Sorina,Heydon,50518
67054,Senior Staff,Subhankar,Maierhofer,81624
67077,Assistant Engineer,Syozo,Gewali,55388
67095,Assistant Engineer,Yunming,Kruskal,52674
67097,Engineer,Arvind,Falck,66732
67112,Senior Staff,Sreekrishna,Henders,66242
67146,Senior Staff,Horward,Hertweck,84628
67168,Senior Engineer,Sandeepan,Leslie,56539
67198,Senior Staff,Fuqing,Schahn,61371
67228,Technique Leader,Fumitaka,Hammerschmidt,57842
67252,Senior Engineer,Ronghao,Milicic,55123
67259,Senior Engineer,Kensyu,Rattan,51588
67273,Senior Staff,Ronnie,Denna,56044
67298,Staff,Honesty,Brodal,63347
67335,Senior Staff,Carrsten,Thibadeau,64871
67352,Engineer,Masaru,Awdeh,52072
67359,Senior Staff,Yongmin,Strooper,70654
67403,Senior Staff,Subhash,Cannane,55299
67442,Senior Engineer,Fayez,Desikan,60087
67443,Senior Staff,Jamaludin,Bratten,68198
67457,Staff,Bartek,Ghemri,73568
67497,Senior Staff,Marsal,Rosay,61083
67530,Senior Engineer,Gritta,Foong,70487
67553,Senior Staff,Freyja,Hutter,66416
67566,Senior Engineer,Poorav,Busillo,75943
67567,Staff,Yuqun,Delgrossi,53312
67608,Senior Staff,Junichi,Mayerwieser,65536
67630,Senior Staff,Udaiprakash,Azulay,64665
67637,Senior Engineer,Mart,Harbusch,53586
67655,Senior Engineer,Mark,Dichev,60866
67660,Senior Staff,Kwangjo,Pena,85785
67665,Senior Staff,Sergi,Alpin,75666
67669,Senior Engineer,Djelloul,Dalton,52993
67681,Staff,Jeanne,Junet,54533
67686,Senior Staff,Lucien,Junet,64939
67689,Senior Staff,Aran,Perin,59857
67690,Staff,Zhiwei,Braunschweig,71303
67705,Staff,Genevieve,Khalil,67943
67710,Technique Leader,Mitchel,Ressouche,70103
67751,Senior Staff,Christfried,Gimbel,91910
67776,Senior Staff,Lein,Schaaf,92931
67779,Senior Staff,Niclas,Welham,70776
67789,Engineer,Martins,Waeselynck,77194
67801,Engineer,Susanne,Merro,71079
67804,Senior Staff,Margareta,Vesel,62747
67809,Staff,Arlette,Kragelund,87651
67823,Senior Engineer,Szabolcs,Muhlberg,55990
67830,Senior Engineer,Siamak,Pollacia,55846
67833,Senior Staff,Aleksander,Iivonen,66291
67835,Senior Staff,Behnaam,Luft,58660
67842,Senior Staff,Richara,Orlowska,68169
67845,Senior Staff,Xuejun,Back,70932
67851,Engineer,Yishai,Sigstam,67139
67862,Senior Staff,Sven,Brizzi,75455
67872,Senior Staff,Adel,Toyoshima,61391
67906,Senior Staff,Tsutomu,Luders,55655
67917,Senior Engineer,Aimee,Ozery,56986
67951,Engineer,Tremaine,Koprowski,56385
67966,Senior Staff,Ortrun,Kropp,71280
67970,Senior Staff,Mingzeng,Picci,82596
67980,Staff,Shigeichiro,Heemskerk,75684
67989,Senior Staff,Adib,Schwaller,67666
68005,Senior Engineer,Hilary,Montresor,56329
68060,Senior Engineer,Ashish,Szmurlo,54908
68092,Senior Staff,Aleksandar,Gulak,79435
68123,Staff,Shakhar,Rissland,80926
68140,Staff,Alejandra,Bratsberg,77599
68142,Senior Staff,Aran,Nishimukai,73185
68152,Engineer,Janalee,Dalton,69829
68154,Engineer,Rimli,Yoshizawa,56187
68169,Senior Staff,Tomokazu,Eickenmeyer,58403
68182,Senior Engineer,Masaki,Constantine,53764
68199,Senior Engineer,Kwok,Litzkow,69041
68220,Senior Staff,Jackson,Boreale,94588
68231,Senior Engineer,Marla,Heinisuo,60765
68269,Technique Leader,Marjo,Falster,57111
68270,Senior Engineer,Mihalis,Perelgut,51170
68282,Senior Engineer,Gor,Benner,58509
68296,Senior Staff,Koichi,Benzmuller,85045
68300,Senior Staff,Kerryn,Pargaonkar,68775
68327,Senior Staff,Shigeo,Pettis,65964
68332,Staff,Kristian,Teitelbaum,68880
68367,Senior Staff,Emdad,Vandervoorde,55259
68382,Senior Engineer,Toshiko,Irland,56980
68407,Senior Staff,Jahangir,Peternell,80397
68420,Senior Engineer,Kristina,Guardalben,55622
68421,Senior Engineer,Arvind,Dredge,52813
68433,Senior Staff,Maya,Wossner,75598
68448,Senior Engineer,Navid,Domenig,60462
68458,Senior Staff,Ortrud,Siksek,97459
68484,Staff,Chandrasekaran,Preusig,71092
68494,Senior Staff,Qingxiang,Kaminger,66960
68523,Senior Engineer,Jacopo,Markovitch,73681
68536,Engineer,Zorica,Perly,53192
68555,Staff,Yuriy,Baba,71530
68557,Senior Staff,Yannis,Kamble,77660
68599,Staff,Alair,Zucker,79116
68603,Senior Staff,Fabrizio,Rusterholz,76040
68611,Senior Engineer,Sashi,Biran,54209
68641,Staff,Florina,Perly,60097
68642,Senior Staff,Arvind,Jumpertz,58286
68659,Staff,Yinghua,Henders,64142
68664,Senior Staff,Jaewon,Baaz,67857
68669,Staff,Huai,Nyanchama,71027
68705,Senior Engineer,Arunas,Ferretti,66448
68706,Staff,Jackson,Karunanithi,61275
68711,Engineer,Weiyi,Broomell,50184
68712,Senior Staff,Gil,Kleiser,58079
68714,Technique Leader,Alselm,Nishimukai,51121
68725,Staff,Xinyu,Siegrist,64959
68733,Technique Leader,Perla,Wynblatt,61815
68734,Engineer,Kwangsub,Pettis,53371
68759,Staff,Elzbieta,Ghelli,50927
68761,Staff,Rasikan,Zuberek,56609
68773,Senior Engineer,Hugo,Isaac,51685
68782,Senior Engineer,Vasilii,Honglei,66394
68809,Senior Staff,Oldrich,Menhardt,62793
68820,Engineer,Gil,Pettey,59369
68838,Senior Staff,Nalini,Pauthner,73828
68839,Senior Staff,Shuky,Famili,65014
68847,Senior Staff,Subhrajyoti,Baezner,70251
68888,Senior Staff,Kiyokazu,Gien,60720
68906,Senior Staff,Venkatesan,Karunanithi,65971
68910,Senior Staff,Basim,Maccarone,79321
68915,Staff,Oddvar,Busillo,69236
68917,Senior Engineer,Menkae,Peot,52764
68935,Staff,Ult,Hiltgen,57589
68940,Senior Staff,Froduald,Garrabrants,63903
68950,Senior Engineer,Shimshon,Gubsky,83219
68953,Senior Engineer,Yoshimitsu,Serna,61678
68964,Senior Engineer,Fai,Francisci,60946
69010,Senior Staff,Tomofumi,Prochazka,54336
69019,Staff,Valdiodio,Rothenberg,66458
69021,Senior Staff,Hironoby,Suwa,94111
69044,Staff,Sariel,Bonifati,63705
69050,Senior Staff,Nidapan,Anily,68511
69059,Technique Leader,Tzu,Tanemo,67996
69073,Senior Engineer,Uwe,Pearson,59708
69090,Senior Engineer,Vivian,Dayang,67661
69099,Staff,Yolla,Thambidurai,82155
69118,Senior Staff,Irena,Lakshmanan,63488
69135,Senior Staff,Mamdouh,Borovoy,73867
69138,Staff,Sariel,Alpin,67498
69146,Engineer,Sedat,Zaiane,53269
69160,Engineer,Ibibia,Manders,54022
69172,Staff,Weidon,Masaki,52801
69175,Technique Leader,Eishiro,Pena,59624
69176,Senior Engineer,Radoslaw,Pena,54797
69230,Senior Engineer,Florian,Pews,56164
69243,Senior Engineer,Xiaoqiang,Millington,56673
69246,Senior Engineer,Yonghoan,Maksimenko,56083
69258,Staff,Mara,Brendel,86283
69263,Senior Engineer,Sreekrishna,Iisaku,53738
69297,Senior Engineer,Fei,Range,57158
69312,Technique Leader,Ramzi,Heemskerk,62836
69314,Engineer,Basil,Suessmith,52221
69326,Staff,Jackson,Demizu,57054
69342,Staff,Visit,Emden,75375
69364,Engineer,Marla,DiGiano,62166
69366,Technique Leader,Georg,Schrift,52943
69376,Engineer,Nimmagadda,Perz,51544
69412,Technique Leader,Along,Picco,51107
69418,Senior Staff,Jixiang,Steinauer,51844
69445,Senior Staff,Gift,Puppo,54958
69493,Engineer,Odoardo,Greibach,63607
69503,Senior Staff,Val,Beilner,52490
69521,Senior Staff,Bedir,Woycyznski,64090
69533,Staff,Kazuhide,Christ,72953
69544,Senior Staff,Flemming,Falster,54478
69546,Senior Engineer,Chriss,Krider,50885
69556,Senior Staff,Seongbin,Hennebert,89036
69563,Staff,Sariel,Sadowski,60567
69578,Senior Staff,Shim,Sewelson,94930
69601,Senior Staff,Sachar,Lieblein,50927
69617,Technique Leader,Caolyn,Falck,54422
69625,Staff,Remmert,Taneja,85397
69632,Senior Engineer,Limsoon,Nations,51890
69637,Senior Staff,Tse,Basart,60389
69643,Senior Engineer,Khue,Gajiwala,50659
69647,Senior Staff,Deborah,Pileggi,64210
69651,Senior Staff,Divier,Decaestecker,53583
69654,Senior Engineer,Paris,Hofman,61823
69665,Senior Staff,Uzi,Fioravanti,94554
